Time (s),Mass (kg),,Pull force (kg)
35.80500913,69.5602,,-5.73275
35.81739402,68.9259,,-5.09845
35.82957292,68.2604,,-4.43295
35.84190702,67.6059,,-3.77845
35.85423899,67.0391,,-3.21165
35.87108016,66.6857,,-2.85825
35.882797,66.5789,,-2.75145
35.89511704,66.7888,,-2.96135
35.90769386,67.0055,,-3.17805
35.91977906,67.2201,,-3.39265
35.93207383,67.3167,,-3.48925
35.9495101,67.2414,,-3.41395
35.96067405,67.0208,,-3.19335
35.97339892,66.6611,,-2.83365
35.98538899,66.3166,,-2.48915
35.99764299,66.1386,,-2.31115
36.01051211,66.1983,,-2.37085
36.02613115,67.0633,,-3.23585
36.03849006,67.6178,,-3.79035
36.05119205,68.1076,,-4.28015
36.0631299,68.4544,,-4.62695
36.075418,68.6738,,-4.84635
36.08812213,68.8823,,-5.05485
36.10398412,69.0836,,-5.25615
36.11624694,69.2657,,-5.43825
36.12858891,69.3072,,-5.47975
36.14091206,69.2263,,-5.39885
36.15330815,68.9829,,-5.15545
36.16552496,68.4877,,-4.66025
36.18181491,68.4691,,-4.64165
36.1941061,68.4919,,-4.66445
36.20649695,68.4203,,-4.59285
36.21879387,68.3052,,-4.47775
36.23154402,68.1739,,-4.34645
36.24731517,68.0939,,-4.26645
36.26004291,68.0528,,-4.22535
36.2728219,68.0728,,-4.24535
36.28416491,67.9644,,-4.13695
36.29653907,67.0125,,-3.18505
36.30879807,66.3476,,-2.52015
36.32694912,65.7493,,-1.92185
36.33747506,65.277,,-1.44955
36.34969807,65.017,,-1.18955
36.36332607,64.7812,,-0.95375
36.37436604,64.3891,,-0.56165
36.38687897,63.9713,,-0.14385
36.40377998,63.5845,,0.24295
36.41582704,63.291,,0.53645
36.42944407,63.0993,,0.72815
36.439955,62.931,,0.89645
36.45271587,62.765,,1.06245
36.46461797,62.6407,,1.18675
36.481457,62.599,,1.22845
36.49308801,62.6736,,1.15385
36.5057168,62.8152,,1.01225
36.51809287,62.9136,,0.91385
36.53004503,62.8548,,0.97265
36.54631209,62.6377,,1.18975
36.55860281,62.3615,,1.46595
36.57103515,62.0677,,1.75975
36.583215,62.146,,1.68145
36.59553289,62.3888,,1.43865
36.60793805,62.6885,,1.13895
36.62409687,62.7901,,1.03735
36.63675499,62.6606,,1.16685
36.64870501,62.4219,,1.40555
36.66104794,62.2835,,1.54395
36.67337108,62.3174,,1.51005
36.68631601,62.455,,1.37245
36.701931,62.523,,1.30445
36.71422791,62.3072,,1.52025
36.726542,62.0907,,1.73675
36.73885894,62.0049,,1.82255
36.75262618,62.141,,1.68645
36.76358199,62.4074,,1.42005
36.77974606,62.609,,1.21845
36.79204011,62.647,,1.18045
36.80521584,62.4563,,1.37115
36.81668496,62.0411,,1.78635
36.82909894,61.0432,,2.78425
36.84137583,60.6292,,3.19825
36.85774517,60.2743,,3.55315
36.87040091,59.8971,,3.93035
36.88221502,59.4593,,4.36815
36.89453506,59.1537,,4.67375
36.90770388,59.0084,,4.81905
36.92311287,58.9987,,4.82875
36.93541384,59.1855,,4.64195
36.94772005,59.4652,,4.36225
36.96005487,59.6584,,4.16905
36.97237802,59.239,,4.58845
36.98462892,58.6229,,5.20455
37.00086808,57.8738,,5.95365
37.01340985,57.1413,,6.68615
37.02587199,56.4671,,7.36035
37.03867507,55.8829,,7.94455
37.0502131,55.29,,8.53745
37.06276393,54.6675,,9.15995
37.07874203,54.1405,,9.68695
37.09109998,53.7055,,10.12195
37.1036849,53.2337,,10.59375
37.11595678,53.197,,10.63045
37.12812519,53.1818,,10.64565
37.14064097,53.0558,,10.77165
37.1565721,52.7468,,11.08065
37.16931486,52.2609,,11.56655
37.18122005,51.7386,,12.08885
37.19352889,51.2383,,12.58915
37.20616388,50.8171,,13.01035
37.219033,50.437,,13.39045
37.23438787,49.7532,,14.07425
37.24670196,49.4158,,14.41165
37.25904298,49.1766,,14.65085
37.27174902,49.0723,,14.75515
37.283746,49.1126,,14.71485
37.29988694,49.2787,,14.54875
37.31226206,49.4791,,14.34835
37.32470107,49.6758,,14.15165
37.33707905,49.8125,,14.01495
37.349334,49.9149,,13.91255
37.36158299,49.9205,,13.90695
37.377738,49.83,,13.99745
37.39005685,49.7969,,14.03055
37.40238881,49.8429,,13.98455
37.41516304,50.0122,,13.81525
37.42723489,50.3121,,13.51535
37.44074011,50.7082,,13.11925
37.45600915,51.1603,,12.66715
37.46799803,51.6667,,12.16075
37.48022294,52.1767,,11.65075
37.4924891,52.6718,,11.15565
37.50499082,53.472,,10.35545
37.51714611,53.8783,,9.94915
37.53338099,54.2304,,9.59705
37.54566503,54.4986,,9.32885
37.55810189,54.767,,9.06045
37.57054615,55.1568,,8.67065
37.58276081,55.7013,,8.12615
37.59497309,56.3952,,7.43225
37.61120605,57.1597,,6.66775
37.62356019,57.91,,5.91745
37.63584709,58.8272,,5.00025
37.64816189,58.6539,,5.17355
37.66052794,58.212,,5.61545
37.67743397,57.7709,,6.05655
37.689008,57.612,,6.21545
37.70149016,57.725,,6.10245
37.71372604,57.9091,,5.91835
37.726017,58.0552,,5.77225
37.73832488,58.189,,5.63845
37.75453305,58.369,,5.45845
37.76688814,58.5925,,5.23495
37.77923393,58.961,,4.86645
37.7915659,59.1001,,4.72735
37.80426598,59.2326,,4.59485
37.81625581,59.3631,,4.46435
37.83237195,59.5702,,4.25725
37.84468794,59.885,,3.94245
37.85700917,60.1677,,3.65975
37.869838,60.3442,,3.48325
37.88175988,60.4515,,3.37595
37.89394498,60.5023,,3.32515
37.91017103,60.9546,,2.87285
37.92258286,61.3706,,2.45685
37.93485618,61.8222,,2.00525
37.9471662,62.2417,,1.58575
37.96031094,62.6411,,1.18635
37.9718461,63.0321,,0.79535
37.98820591,63.4811,,0.34635
38.00036693,64.1026,,-0.27515
38.01274991,64.8582,,-1.03075
38.02497602,65.5889,,-1.76145
38.03730083,66.4379,,-2.61045
38.05402684,66.6727,,-2.84525
38.06634212,66.9187,,-3.09125
38.07837105,67.2219,,-3.39445
38.0904789,67.5264,,-3.69895
38.10278702,67.8439,,-4.01645
38.11654902,68.2853,,-4.45785
38.13147998,68.9183,,-5.09085
38.14364791,69.6111,,-5.78365
38.15601087,70.168,,-6.34055
38.16994715,70.4692,,-6.64175
38.18157101,70.3144,,-6.48695
38.19303393,69.8378,,-6.01035
38.20983291,69.2266,,-5.39915
38.22183704,68.7406,,-4.91315
38.23380494,68.5023,,-4.67485
38.24619699,68.45,,-4.62255
38.25857496,68.4511,,-4.62365
38.27086186,68.4037,,-4.57625
38.28751302,68.344,,-4.51655
38.29931688,68.1962,,-4.36875
38.31164193,67.6786,,-3.85115
38.32401919,67.2873,,-3.45985
38.336344,66.975,,-3.14755
38.34862781,66.8224,,-2.99495
38.36485004,66.8226,,-2.99515
38.37761092,67.0027,,-3.17525
38.38997483,67.3285,,-3.50105
38.40184999,67.7548,,-3.92735
38.414222,68.1425,,-4.31505
38.431077,68.4377,,-4.61025
38.44266486,68.583,,-4.75555
38.45502496,68.4556,,-4.62815
38.46791315,68.1501,,-4.32265
38.47961092,67.8216,,-3.99415
38.49196506,67.5808,,-3.75335
38.50813603,67.3957,,-3.56825
38.52048993,67.1905,,-3.36305
38.53284597,66.9711,,-3.14365
38.54512882,66.8535,,-3.02605
38.55767488,66.8165,,-2.98905
38.57006001,66.8427,,-3.01525
38.58602691,66.9391,,-3.11165
38.59828115,67.0214,,-3.19395
38.61180997,67.1701,,-3.34265
38.62295604,67.3113,,-3.48385
38.63517404,67.4329,,-3.60545
38.64760804,67.4907,,-3.66325
38.66390705,67.4691,,-3.64165
38.67638206,67.3704,,-3.54295
38.68944716,67.0613,,-3.23385
38.70075512,66.531,,-2.70355
38.713238,65.1982,,-1.37075
38.72544718,64.6464,,-0.81895
38.74163508,64.3512,,-0.52375
38.7540772,64.2562,,-0.42875
38.76641989,64.2467,,-0.41925
38.7797339,64.181,,-0.35355
38.79094911,63.9432,,-0.11575
38.80770302,63.4932,,0.33425
38.81990695,62.9932,,0.83425
38.83176208,62.5301,,1.29735
38.84414601,61.763,,2.06445
38.85682702,61.503,,2.32445
38.86876607,61.2932,,2.53425
38.88495898,61.0613,,2.76615
38.89731002,60.8102,,3.01725
38.90964699,60.4891,,3.33835
38.92198205,60.1124,,3.71505
38.93430686,59.7687,,4.05875
38.94658899,59.4498,,4.37765
38.96317601,59.1952,,4.63225
38.97515988,58.9753,,4.85215
38.98752809,58.5041,,5.32335
38.99973106,58.3348,,5.49265
39.01221108,58.2817,,5.54575
39.02447987,58.2027,,5.62475
39.04062796,58.1078,,5.71965
39.05294204,57.9865,,5.84095
39.06541109,57.8623,,5.96515
39.07760715,57.727,,6.10045
39.08994699,57.5548,,6.27265
39.10238886,57.3759,,6.45155
39.12023807,57.159,,6.66845
39.13077593,57.0514,,6.77605
39.14309287,56.8765,,6.95095
39.15545988,56.6394,,7.18805
39.16771388,56.3895,,7.43795
39.1839509,56.0808,,7.74665
39.19626093,55.6757,,8.15175
39.20885181,55.1935,,8.63395
39.22109509,54.6129,,9.21455
39.23327303,53.9452,,9.88225
39.24572515,52.6188,,11.20865
39.26177597,52.099,,11.72845
39.27423811,51.7815,,12.04595
39.28670788,51.6247,,12.20275
39.29872799,51.5524,,12.27505
39.31134701,51.4563,,12.37115
39.32378793,51.34,,12.48745
39.33961487,51.2438,,12.58365
39.35192299,51.1403,,12.68715
39.36427903,51.0575,,12.76995
39.37660503,51.0202,,12.80725
39.38982797,50.6233,,13.20415
39.40128994,50.2257,,13.60175
39.41751003,49.737,,14.09045
39.42980599,49.2677,,14.55975
39.44210505,48.8086,,15.01885
39.45476604,48.47,,15.35745
39.46710491,48.3481,,15.47935
39.47904611,48.3673,,15.46015
39.49526119,48.459,,15.36845
39.50766516,48.6002,,15.22725
39.51992011,48.87,,14.95745
39.53220916,49.0225,,14.80495
39.54469299,49.2136,,14.61385
39.56079197,49.3879,,14.43955
39.57476187,49.542,,14.28545
39.58548808,49.6835,,14.14395
39.59771681,49.8511,,13.97635
39.61007714,50.0385,,13.78895
39.62253618,50.2897,,13.53775
39.63860798,50.5,,13.32745
39.65091395,50.5368,,13.29065
39.66572618,50.2997,,13.52775
39.67557812,49.9666,,13.86085
39.68791008,49.6127,,14.21475
39.70019603,49.3455,,14.48195
39.71896219,49.1789,,14.64855
39.7287221,49.0281,,14.79935
39.74108315,48.783,,15.04445
39.75398898,48.5235,,15.30395
39.76570797,48.3017,,15.52575
39.77794814,48.1574,,15.67005
39.79426408,48.3406,,15.48685
39.806885,48.6367,,15.19075
39.81895804,48.9135,,14.91395
39.83121705,49.1559,,14.67155
39.84371018,49.424,,14.40345
39.85590005,49.7691,,14.05835
39.87213778,50.114,,13.71345
39.88439798,50.492,,13.33545
39.89672899,50.9153,,12.91215
39.90914083,51.3377,,12.48975
39.92139006,52.2126,,11.61485
39.93761802,52.606,,11.22145
39.94988298,52.9749,,10.85255
39.96222091,53.3951,,10.43235
39.9749999,53.7638,,10.06365
39.98687601,53.9471,,9.88035
39.99919295,53.949,,9.87845
40.01544094,53.9096,,9.91785
40.02774596,54.0657,,9.76175
40.0401361,54.5452,,9.28225
40.05306792,55.751,,8.07645
40.06471205,56.1614,,7.66605
40.07705903,56.3641,,7.46335
40.0932579,56.4235,,7.40395
40.10560513,56.3601,,7.46735
40.11782598,56.3025,,7.52495
40.13021898,56.3203,,7.50715
40.14262605,56.4172,,7.41025
40.15521979,56.5383,,7.28915
40.17140388,56.6682,,7.15925
40.18339896,56.7843,,7.04315
40.19570708,56.6995,,7.12795
40.208076,56.6525,,7.17495
40.22157788,56.7826,,7.04485
40.232656,57.1322,,6.69525
40.24887276,57.5858,,6.24165
40.26119304,58.0124,,5.81505
40.27374601,58.415,,5.41245
40.28577089,58.9656,,4.86185
40.29810596,59.5114,,4.31605
40.31443405,59.8577,,3.96975
40.32677794,60.1842,,3.64325
40.33898783,60.3145,,3.51295
40.35132098,60.4779,,3.34955
40.36368895,60.7081,,3.11935
40.37599993,61.0833,,2.74415
40.39223695,61.6141,,2.21335
40.4045701,62.1992,,1.62825
40.41682696,62.7438,,1.08365
40.42913985,63.1966,,0.63085
40.44145298,63.6034,,0.22405
40.45374107,64.1001,,-0.27265
40.47007203,65.5824,,-1.75495
40.48236609,66.3266,,-2.49915
40.49467897,66.8787,,-3.05125
40.5069859,67.201,,-3.37355
40.51944375,67.3361,,-3.50865
40.53181791,67.4315,,-3.60405
40.54791594,67.694,,-3.86655
40.56016493,68.2528,,-4.42535
40.57258296,69.0264,,-5.19895
40.58479881,69.7482,,-5.92075
40.59713984,70.6045,,-6.77705
40.60941291,70.6247,,-6.79725
40.62575412,70.5609,,-6.73345
40.63805795,70.4515,,-6.62405
40.6503191,70.1642,,-6.33675
40.66268516,69.508,,-5.68055
40.67491603,68.6465,,-4.81905
40.69120407,67.8746,,-4.04715
40.70361686,67.3329,,-3.50545
40.71586394,67.1325,,-3.30505
40.72818899,67.1841,,-3.35665
40.74051809,67.1983,,-3.37085
40.75295806,67.1445,,-3.31705
40.76900911,67.0074,,-3.17995
40.78134704,66.862,,-3.03455
40.79368901,66.7303,,-2.90285
40.80607986,66.5994,,-2.77195
40.81929994,66.5529,,-2.72545
40.83068299,66.6558,,-2.82835
40.84684396,66.99,,-3.16255
40.86062503,67.5182,,-3.69075
40.87175107,68.6181,,-4.79065
40.88384295,68.9028,,-5.07535
40.89620113,69.0777,,-5.25025
40.90849614,69.3168,,-5.48935
40.92473412,69.5582,,-5.73075
40.93698287,69.7155,,-5.88805
40.94936895,69.7167,,-5.88925
40.963588,69.5141,,-5.68665
40.97502398,69.0874,,-5.25995
40.98631096,68.5362,,-4.70875
41.00247288,67.8305,,-4.00305
41.01484799,67.8334,,-4.00595
41.02716613,68.0487,,-4.22125
41.03951192,68.4063,,-4.57885
41.0517869,68.7455,,-4.91805
41.06856298,68.9247,,-5.09725
41.08033204,68.9048,,-5.07735
41.09263992,68.6546,,-4.82715
41.10527205,68.2305,,-4.40305
41.11742997,67.8247,,-3.99725
41.13021398,67.1891,,-3.36165
41.14584804,66.8399,,-3.01245
41.15848207,66.4755,,-2.64805
41.17088699,66.0667,,-2.23925
41.1828661,65.5968,,-1.76935
41.19530582,65.0813,,-1.25385
41.20779991,64.5868,,-0.75935
41.22427201,64.2196,,-0.39215
41.23599887,63.9988,,-0.17135
41.24829006,63.8234,,0.00405
41.260638,63.61,,0.21745
41.273036,63.1261,,0.70135
41.28531194,62.9129,,0.91455
41.30150294,62.7208,,1.10665
41.31381011,62.4889,,1.33855
41.32665682,62.2609,,1.56655
41.33874917,62.1009,,1.72655
41.35084677,62.0302,,1.79725
41.36375284,62.0916,,1.73585
41.37934709,62.2525,,1.57495
41.39209795,62.513,,1.31445
41.40440893,62.9241,,0.90335
41.41639805,62.6828,,1.14465
41.42890215,62.3015,,1.52595
41.44484401,61.9658,,1.86165
41.45769477,61.7768,,2.05065
41.46966696,61.6727,,2.15475
41.48188901,61.5657,,2.26175
41.49415588,61.3976,,2.42985
41.50665307,61.1623,,2.66515
41.52293706,60.9035,,2.92395
41.53500295,60.8335,,2.99395
41.54737806,60.9594,,2.86805
41.55967808,61.0205,,2.80695
41.57210398,61.0119,,2.81555
41.58426785,60.927,,2.90045
41.60050797,60.8166,,3.01085
41.61286998,60.5953,,3.23215
41.62559199,60.1816,,3.64585
41.63745284,59.6358,,4.19165
41.64986897,59.1327,,4.69475
41.66348791,58.607,,5.22045
41.67975497,57.3364,,6.49105
41.69096112,56.8298,,6.99765
41.70297408,56.4252,,7.40225
41.71535087,56.1491,,7.67835
41.72791791,55.9638,,7.86365
41.74044108,55.7136,,8.11385
41.75626421,55.2624,,8.56505
41.76846194,54.6415,,9.18595
41.78091788,54.0575,,9.76995
41.79313922,53.7285,,10.09895
41.80565596,53.4313,,10.39615
41.82168603,52.952,,10.87545
41.833951,52.2195,,11.60795
41.84630394,51.475,,12.35245
41.85876298,50.8616,,12.96585
41.87094283,50.3143,,13.51315
41.88326597,49.7105,,14.11695
41.89947796,48.9992,,14.82825
41.91188002,48.3055,,15.52195
41.92473197,47.7879,,16.03955
41.9364841,47.6148,,16.21265
41.94878888,47.795,,16.03245
41.96115804,47.9706,,15.85685
41.97734904,48.023,,15.80445
41.98972201,47.9111,,15.91635
42.00199604,47.7233,,16.10415
42.01437497,47.503,,16.32445
42.02745318,47.3475,,16.47995
42.03918195,47.2858,,16.54165
42.05531693,47.3078,,16.51965
42.06808114,47.2906,,16.53685
42.07981086,47.313,,16.51445
42.09214401,47.4203,,16.40715
42.10447598,47.6039,,16.22355
42.1168251,47.9379,,15.88955
42.13294983,48.4651,,15.36235
42.14532399,49.0156,,14.81185
42.15777922,49.4861,,14.34135
42.16986418,49.8362,,13.99125
42.18222785,50.1033,,13.72415
42.19851685,50.351,,13.47645
42.21080494,51.0097,,12.81775
42.2232089,51.3083,,12.51915
42.23537707,51.6177,,12.20975
42.24801922,51.8892,,11.93825
42.26041794,52.1235,,11.70395
42.27731895,52.3618,,11.46565
42.28863192,52.6856,,11.14185
42.30094886,53.1572,,10.67025
42.31335902,53.6853,,10.14215
42.32582593,54.1996,,9.62785
42.33781385,54.9789,,8.84855
42.35520101,55.3479,,8.47955
42.366467,55.6433,,8.18415
42.3793211,55.8754,,7.95205
42.39238286,55.989,,7.83845
42.40428305,56.0529,,7.77455
42.41602302,56.1901,,7.63735
42.43193007,56.4566,,7.37085
42.44428992,56.844,,6.98345
42.45669007,57.2812,,6.54625
42.4692049,57.6583,,6.16915
42.48127508,58.0964,,5.73105
42.49367809,58.0977,,5.72975
42.50976992,58.0905,,5.73695
42.52214503,58.1751,,5.65235
42.53438878,58.4245,,5.40295
42.54671979,58.7833,,5.04415
42.55909705,59.1246,,4.70285
42.57533407,59.34,,4.48745
42.58763313,59.4793,,4.34815
42.60027003,59.5884,,4.23905
42.61231995,59.969,,3.85845
42.62458515,60.2503,,3.57715
42.63681984,60.5486,,3.27885
42.65308213,60.8035,,3.02395
42.66584682,60.9756,,2.85185
42.67782211,61.0978,,2.72965
42.690099,61.2239,,2.60355
42.70241904,61.3636,,2.46385
42.71539283,61.5958,,2.23165
42.73092389,61.939,,1.88845
42.74330521,62.7815,,1.04595
42.75611782,63.2928,,0.53465
42.76790595,63.8165,,0.01095
42.78077292,64.2925,,-0.46505
42.79252505,64.7318,,-0.90435
42.80876613,65.1966,,-1.36915
42.82125092,65.6838,,-1.85635
42.83337688,66.2049,,-2.37745
42.84585595,66.7236,,-2.89615
42.85856104,67.1733,,-3.34585
42.87054086,67.6176,,-3.79015
42.88656998,68.4897,,-4.66225
42.89923406,68.8877,,-5.06025
42.91129494,69.252,,-5.42455
42.9236629,69.6263,,-5.79885
42.93587303,70.0104,,-6.18295
42.95212889,70.3216,,-6.49415
42.96451187,70.4419,,-6.61445
42.97672009,70.3523,,-6.52485
42.98939991,70.1528,,-6.32535
43.00151205,69.9076,,-6.08015
43.014148,69.2172,,-5.38975
43.02991605,68.7818,,-4.95435
43.042238,68.3439,,-4.51645
43.05464602,67.9598,,-4.13235
43.06700802,67.6735,,-3.84605
43.07930207,67.5326,,-3.70515
43.092206,67.5347,,-3.70725
43.10825586,67.6512,,-3.82375
43.12016296,67.7884,,-3.96095
43.13240695,67.8845,,-4.05705
43.14465094,67.878,,-4.05055
43.15707517,67.9445,,-4.11705
43.16926312,67.9833,,-4.15585
43.18557882,67.9823,,-4.15485
43.1978941,67.9436,,-4.11615
43.2102809,67.9131,,-4.08565
43.22488904,67.8848,,-4.05735
43.234833,67.8221,,-3.99465
43.24718881,67.5692,,-3.74175
43.26341009,67.1879,,-3.36045
43.2764411,66.7588,,-2.93135
43.28822494,66.4555,,-2.62805
43.30042315,66.5221,,-2.69465
43.31269383,66.573,,-2.74555
43.32893085,66.5896,,-2.76215
43.34212017,66.6522,,-2.82475
43.35368299,66.9168,,-3.08935
43.36592102,67.2748,,-3.44735
43.37828898,67.6629,,-3.83545
43.39056087,67.9544,,-4.12695
43.40671802,68.0372,,-4.20975
43.41911387,67.756,,-3.92855
43.4320941,67.5205,,-3.69305
43.4445281,67.1733,,-3.34585
43.45618606,66.7317,,-2.90425
43.4690969,66.2461,,-2.41865
43.48455596,65.8505,,-2.02305
43.49686384,65.5911,,-1.76365
43.50928712,65.4579,,-1.63045
43.5215559,65.3377,,-1.51025
43.53393197,65.1368,,-1.30935
43.54621506,64.586,,-0.75855
43.56239986,64.1506,,-0.32315
43.57474613,63.5852,,0.24225
43.58710217,63.0123,,0.81515
43.5993278,62.4644,,1.36305
43.61176705,61.9586,,1.86885
43.6242249,61.544,,2.28345
43.64022803,61.1538,,2.67365
43.6526041,60.8226,,3.00485
43.66496491,60.6136,,3.21385
43.6772368,60.542,,3.28545
43.69002414,60.4136,,3.41385
43.70584106,60.302,,3.52545
43.71812701,60.1856,,3.64185
43.73038292,60.0297,,3.79775
43.74269676,59.8292,,3.99825
43.75506806,59.6358,,4.19165
43.76748395,59.4886,,4.33885
43.78355694,59.3876,,4.43985
43.7958498,59.3315,,4.49595
43.80834389,59.2934,,4.53405
43.82149005,58.9414,,4.88605
43.83281183,58.6677,,5.15975
43.84510708,58.3129,,5.51455
43.86137414,57.9633,,5.86415
43.8737278,57.6614,,6.16605
43.88602304,57.3063,,6.52115
43.89834476,56.8869,,6.94055
43.9108479,56.4074,,7.42005
43.92332006,55.9163,,7.91115
43.93924689,55.4147,,8.41275
43.95152712,54.5764,,9.25105
43.96385694,54.2035,,9.62395
43.97621393,53.7921,,10.03535
43.98851395,53.2508,,10.57665
44.00084805,52.6651,,11.16235
44.01702213,52.1351,,11.69235
44.03041506,51.6584,,12.16905
44.04218006,51.2211,,12.60635
44.05408406,50.8027,,13.02475
44.06634307,50.411,,13.41645
44.08255506,49.9898,,13.83765
44.09489393,48.9778,,14.84965
44.10722303,48.4445,,15.38295
44.12007594,47.8995,,15.92795
44.13182616,47.4342,,16.39325
44.14424396,47.0158,,16.81165
44.16037798,46.5715,,17.25595
44.17287803,46.0016,,17.82585
44.18499899,45.291,,18.53645
44.19739795,44.5281,,19.29935
44.20973086,43.7217,,20.10575
44.22224879,42.3042,,21.52325
44.23819304,41.7987,,22.02875
44.25068092,41.4578,,22.36965
44.26290298,41.1824,,22.64505
44.275172,40.9447,,22.88275
44.28749704,40.6605,,23.16695
44.29979205,40.315,,23.51245
44.31605792,39.8526,,23.97485
44.32852793,39.3154,,24.51205
44.34069705,38.8228,,25.00465
44.35297704,38.2763,,25.55115
44.36540413,38.2372,,25.59025
44.37770987,38.2306,,25.59685
44.39384604,38.2077,,25.61975
44.40629005,38.169,,25.65845
44.41851783,38.1324,,25.69505
44.43083405,38.233,,25.59445
44.44345903,38.5423,,25.28515
44.46012616,39.0226,,24.80485
44.47195101,39.6273,,24.20015
44.48395991,40.2635,,23.56395
44.49633813,41.3059,,22.52155
44.50868702,41.7455,,22.08195
44.52152801,42.2492,,21.57825
44.537148,42.8,,21.02745
