Time (s),Mass (kg),,Pull force (kg)
33.40683794,0.4223,,66.424363
33.44569898,0.4249,,66.421763
33.46090794,0.4347,,66.411963
33.46235585,0.4124,,66.434263
33.46341085,0.4131,,66.433563
33.4781301,0.43,,66.416663
33.48438907,0.412,,66.434663
33.49663115,0.4176,,66.429063
33.50898814,0.4394,,66.407263
33.5212431,0.4363,,66.410363
33.53354216,0.4284,,66.418263
33.54576302,0.4206,,66.426063
33.55816507,0.4311,,66.415563
33.57065225,0.4334,,66.413263
33.58340502,0.4231,,66.423563
33.59916306,0.4134,,66.433263
33.61480498,0.4185,,66.428163
33.62396908,0.4092,,66.437463
33.64491415,0.4109,,66.435763
33.64864206,0.419,,66.427663
33.66249394,0.4357,,66.410963
33.67293215,0.4366,,66.410063
33.68517184,0.4232,,66.423463
33.69737911,0.4356,,66.411063
33.71365595,0.4344,,66.412263
33.72610402,0.4311,,66.415563
33.73882604,0.428,,66.418663
33.75068998,0.4107,,66.435963
33.76561403,0.4039,,66.442763
33.77606511,0.4007,,66.445963
33.79657912,0.4262,,66.420463
33.8019619,0.4216,,66.425063
33.81252503,0.4069,,66.439763
33.82954001,0.4127,,66.433963
33.84205317,0.4382,,66.408463
33.85305214,0.4346,,66.412063
33.865206,0.4321,,66.414563
33.87750006,0.4264,,66.420263
33.88989592,0.4085,,66.438163
33.90244699,0.4087,,66.437963
33.91457105,0.4117,,66.434963
33.92680812,0.4065,,66.440163
33.94302011,0.4251,,66.421563
33.95538616,0.4172,,66.429463
33.96760297,0.4094,,66.437263
33.97995496,0.4311,,66.415563
33.99287605,0.4389,,66.407763
34.00683999,0.4197,,66.426963
34.01688814,0.4197,,66.426963
34.03144121,0.4306,,66.416063
34.04159999,0.4215,,66.425163
34.0586381,0.4018,,66.444863
34.07164001,0.4186,,66.428063
34.08565402,0.4409,,66.405763
34.09573007,0.4369,,66.409763
34.10696125,0.4217,,66.424963
34.12089396,0.4265,,66.420163
34.1316669,0.4065,,66.440163
34.14422917,0.3995,,66.447163
34.15634608,0.4105,,66.436163
34.17268205,0.4219,,66.424763
34.185431,0.4255,,66.421163
34.19757605,0.4235,,66.423163
34.20942616,0.4234,,66.423263
34.22166109,0.4114,,66.435263
34.239048,0.4115,,66.435163
34.24942803,0.4479,,66.398763
34.26288986,0.4477,,66.398963
34.27176023,0.435,,66.411663
34.28359127,0.4334,,66.413263
34.29941916,0.4275,,66.419163
34.31169724,0.4065,,66.440163
34.32398891,0.4092,,66.437463
34.33641505,0.4358,,66.410863
34.34881401,0.4255,,66.421163
34.36099815,0.4242,,66.422463
34.37322998,0.426,,66.420663
34.38546395,0.4268,,66.419863
34.39790201,0.4365,,66.410163
34.41406703,0.4246,,66.422063
34.42723823,0.3929,,66.453763
34.43871403,0.3996,,66.447063
34.45097327,0.4154,,66.431263
34.46341085,0.4205,,66.426163
34.476367,0.4176,,66.429063
34.4882791,0.4177,,66.428963
34.50047421,0.4305,,66.416163
34.51249003,0.424,,66.422663
34.52871799,0.4268,,66.419863
34.54104805,0.4256,,66.421063
34.55335593,0.4073,,66.439363
34.56577611,0.4085,,66.438163
34.57795906,0.436,,66.410663
34.59021902,0.4187,,66.427963
34.60260105,0.4131,,66.433563
34.61488724,0.4062,,66.440463
34.62716913,0.421,,66.425663
34.64341712,0.4154,,66.431263
34.65579605,0.4129,,66.433763
34.66816711,0.4174,,66.429263
34.68036819,0.4045,,66.442163
34.69266105,0.4146,,66.432063
34.70496726,0.4095,,66.437163
34.71740007,0.4172,,66.429463
34.72966814,0.4357,,66.410963
34.74191403,0.4359,,66.410763
34.75808907,0.407,,66.439663
34.77071619,0.401,,66.445663
34.78266001,0.4104,,66.436263
34.79636192,0.4253,,66.421363
34.80738306,0.4161,,66.430563
34.81977797,0.4089,,66.437763
34.83196592,0.4167,,66.429963
34.84425211,0.4174,,66.429263
34.85649824,0.4025,,66.444163
34.87277699,0.3968,,66.449863
34.88520288,0.4388,,66.407863
34.8975091,0.4308,,66.415863
34.909688,0.4143,,66.432363
34.92207909,0.4179,,66.428763
34.93432117,0.4095,,66.437163
34.94654799,0.4488,,66.397863
34.95896912,0.4245,,66.422163
34.97165799,0.4049,,66.441763
34.98377013,0.4105,,66.436163
35.00023699,0.4175,,66.429163
35.01224399,0.4186,,66.428063
35.02452517,0.4285,,66.418163
35.03678894,0.4273,,66.419363
35.04896784,0.4073,,66.439363
35.0614059,0.4309,,66.415763
35.07367921,0.4401,,66.406563
35.08608508,0.4473,,66.399363
35.0983541,0.451,,66.395663
35.11621714,0.4072,,66.439463
35.1268332,0.4172,,66.429463
35.14635801,0.4225,,66.424163
